zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,latLong,variableData,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,availabilityDate,visited,timeOnZillow,rentalMarketingSubType,marketingTreatments,plid,minBeds,minBaths,minArea,lotId,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,info3String,streetViewURL,streetViewMetadataURL
,,,https://photos.zillowstatic.com/fp/3da27ed32089e477f69476a02dbfee26-p_e.jpg,True,/apartments/seattle-wa/sherwood-apartments/Ch4VVY/,FOR_RENT,Sherwood Apartments,"$1,750+/mo",,"1633 Melrose Ave, Seattle, WA",,,,"{'latitude': 47.616287, 'longitude': -122.32811}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,10117521000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",32q2wez40c73y,1.0,1.0,660.0,2738574600.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Sherwood Apartments,47.616287--122.32811,True,True,3.0,,,
,,,https://photos.zillowstatic.com/fp/b6270ea9b616bcfd3190410288a8ae3e-p_e.jpg,True,/apartments/seattle-wa/sovereign/5XkJLq/,FOR_RENT,Sovereign,"$1,295+/mo",,"1317 Boren Ave, Seattle, WA",,,,"{'latitude': 47.611874, 'longitude': -122.3278}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,4061412000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",4shg2s66un2x7,1.0,1.0,530.0,1001580375.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Sovereign,47.611874--122.3278,True,True,2.0,,,
,,,https://photos.zillowstatic.com/fp/9f74a3565228eaf7129989fb8a8585f8-p_e.jpg,True,/apartments/seattle-wa/centennial-tower-and-court/5XjNTr/,FOR_RENT,Centennial Tower and Court,"$1,806+/mo",,"2515 4th Ave, Seattle, WA",,,,"{'latitude': 47.616764, 'longitude': -122.3469}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,563154000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",33d2k6ad08w84,1.0,1.0,591.0,1001472674.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Centennial Tower and Court,47.616764--122.3469,True,True,8.0,,,
2070791643,ForRent,For Rent,https://photos.zillowstatic.com/fp/b2343bbbf71f73a41774f4af6bf3a7d9-p_e.jpg,True,/apartments/seattle-wa/a187-east-union/62s4Wn/,FOR_RENT,Apartment for rent,"$1,345/mo",$1.3K,"506 E Union St #4, Seattle, WA 98122",1.0,1.0,318.0,"{'latitude': 47.6131, 'longitude': -122.3252}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2070791643, 'streetAddress': '506 E Union St #4', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6131, 'longitude': -122.3252, 'price': 1345.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 318.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1245, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1345.0, 'timeOnZillow': 4022631000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,2025-01-01 00:00:00,False,4022631000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/44eff58baca67878d2bd465fe8343a92-p_e.jpg,True,/apartments/seattle-wa/terry-denny/5Zt57m/,FOR_RENT,Terry Denny,"$2,445+/mo",,"111 1st Ave S, Seattle, WA",,,,"{'latitude': 47.60125, 'longitude': -122.33456}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,3746784000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",5393en086yevd,1.0,1.0,843.0,1013906567.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Terry Denny,47.60125--122.33456,True,True,4.0,,,
,,,https://photos.zillowstatic.com/fp/d55c1c64a9d0661d6f51aff6110d69d8-p_e.jpg,True,/apartments/seattle-wa/the-audrey-at-belltown/5XjPwQ/,FOR_RENT,The Audrey at Belltown,"$2,059+/mo",,"2922 Western Ave, Seattle, WA",,,,"{'latitude': 47.6168, 'longitude': -122.35367}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,7024372000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",27hnaur540snf,1.0,1.0,606.0,1001476132.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",The Audrey at Belltown,47.6168--122.35367,True,True,3.0,,,
,,,https://photos.zillowstatic.com/fp/2faeb7dc84c6c1d72e7c6406a75566a3-p_e.jpg,True,/apartments/seattle-wa/onni-south-lake-union/C3hrWK/,FOR_RENT,Onni South Lake Union,"$2,633+/mo",,"112 Boren Ave N, Seattle, WA",,,,"{'latitude': 47.6186, 'longitude': -122.3356}","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,,,,,False,,False,False,True,False,,False,,,116288000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",mvb30kbk5bze,1.0,1.0,528.0,2552141789.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Onni South Lake Union,47.6186--122.3356,True,True,38.0,,,
2120480906,ForRent,For Rent,https://photos.zillowstatic.com/fp/ed054f75eedeaf7660e6fb9f3b60a875-p_e.jpg,True,/apartments/seattle-wa/belfiore/5XyW3q/,FOR_RENT,Apartment for rent,"$1,295/mo",$1.3K,"1707 Bellevue Ave APT 107, Seattle, WA 98122",1.0,1.0,565.0,"{'latitude': 47.617374, 'longitude': -122.32712}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2120480906, 'streetAddress': '1707 Bellevue Ave APT 107', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.617374, 'longitude': -122.32712, 'price': 1295.0, 'datePriceChanged': 1729666800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 565.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1786, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1295.0, 'priceChange': -100, 'timeOnZillow': 13200561000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 107', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,,False,13200561000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/42141c6235161b351ae488deba8713bd-p_e.jpg,True,/apartments/seattle-wa/exeter-apartments/ChggWD/,FOR_RENT,Exeter Apartments,"$2,095+/mo",,"720 Seneca St, Seattle, WA",,,,"{'latitude': 47.609455, 'longitude': -122.33029}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,1646102000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2w2g3vdeyc5jk,1.0,2.0,919.0,2742243360.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Exeter Apartments,47.609455--122.33029,True,True,2.0,,,
2067894541,ForRent,For Rent,https://photos.zillowstatic.com/fp/0936cfdd52f09119f30a80b64fc31528-p_e.jpg,True,/apartments/seattle-wa/80-main/65d2Fk/,FOR_RENT,Apartment for rent,"$1,995/mo",$2.0K,"80 S Main St #603, Seattle, WA 98104",1.0,1.0,530.0,"{'latitude': 47.600235, 'longitude': -122.33503}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2067894541, 'streetAddress': '80 S Main St #603', 'zipcode': '98104', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.600235, 'longitude': -122.33503, 'price': 1995.0, 'datePriceChanged': 1725519600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 530.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1347, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'priceChange': -100, 'timeOnZillow': 15043064000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 603', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,2024-12-31 00:00:00,False,15043064000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/bd581e607ca7c1b24efcff0d5cb5174c-p_e.jpg,True,/apartments/seattle-wa/harbor-steps/5XjW45/,FOR_RENT,Harbor Steps,"$1,959+/mo",,"1221 1st Ave, Seattle, WA",,,,"{'latitude': 47.60639, 'longitude': -122.33839}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,3392737000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",1mmnkqpkeh47q,1.0,1.0,603.0,1001488414.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Harbor Steps,47.60639--122.33839,True,True,34.0,,,
2099236542,ForRent,For Rent,https://photos.zillowstatic.com/fp/6c79123defcc5a861e08c5f336a998f4-p_e.jpg,True,/apartments/seattle-wa/shannon-apartments/5XqmVQ/,FOR_RENT,Apartment for rent,"$1,395/mo",$1.4K,"1220 Boylston Ave APT 405, Seattle, WA 98101",1.0,1.0,550.0,"{'latitude': 47.612835, 'longitude': -122.32333}","{'type': 'TIME_ON_INFO', 'text': '30 days ago', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2099236542, 'streetAddress': '1220 Boylston Ave APT 405', 'zipcode': '98101', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.612835, 'longitude': -122.32333, 'price': 1395.0, 'datePriceChanged': 1737360000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2097, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 20)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'priceChange': -100, 'timeOnZillow': 2597315000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 405', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,2025-01-20 00:00:00,False,2597315000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
2061647630,ForRent,For Rent,https://photos.zillowstatic.com/fp/f70ab3d54dee78e56d2c19dec105a66e-p_e.jpg,True,/apartments/seattle-wa/alderview-300-11th-ave/5XtrYk/,FOR_RENT,Apartment for rent,"$1,995/mo",$2.0K,"300 11th Ave APT 603, Seattle, WA 98122",2.0,2.0,955.0,"{'latitude': 47.604652, 'longitude': -122.31797}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2061647630, 'streetAddress': '300 11th Ave APT 603', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.604652, 'longitude': -122.31797, 'price': 1995.0, 'datePriceChanged': 1733472000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 955.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3027, 'listing_sub_type': {}, 'priceReduction': '$500 (Dec 6)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'priceChange': -500, 'timeOnZillow': 9131610000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 603', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,,False,9131610000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/f120297512d88bbf7df0909e3e90df57-p_e.jpg,True,/apartments/seattle-wa/encore-belltown-apartments/CjZ4th/,FOR_RENT,Encore Belltown Apartments,"$1,349+/mo",,"3010 1st Ave, Seattle, WA",,,,"{'latitude': 47.618134, 'longitude': -122.35397}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1490553000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",3b1sgsbg92khp,1.0,1.0,,2747346391.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Encore Belltown Apartments,47.618134--122.35397,True,True,2.0,,,
,,,https://photos.zillowstatic.com/fp/7994f2bc6beb65293ce3dd42eca93b2b-p_e.jpg,True,/apartments/seattle-wa/moda/5XjVsH/,FOR_RENT,Moda,"$1,469+/mo",,"2312 3rd Ave, Seattle, WA",,,,"{'latitude': 47.615337, 'longitude': -122.345146}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,217486000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",84f18997ez6q,1.0,1.0,375.0,1001487983.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Moda,47.615337--122.345146,True,True,5.0,,,
445929188,ForRent,For Rent,https://photos.zillowstatic.com/fp/66cbf41a442e0f43faa0f78b0680a5d6-p_e.jpg,True,/apartments/seattle-wa/ok-hotel-apartments/5jDzfZ/,FOR_RENT,Apartment for rent,$847/mo,$847,"212 Alaskan Way S APT 208, Seattle, WA 98104",1.0,1.0,478.0,"{'latitude': 47.600407, 'longitude': -122.335205}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 445929188, 'streetAddress': '212 Alaskan Way S APT 208', 'zipcode': '98104', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.600407, 'longitude': -122.335205, 'price': 847.0, 'datePriceChanged': 1735200000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 478.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$328 (Dec 26)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 847.0, 'priceChange': -328, 'timeOnZillow': 3725072000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 208', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,2025-01-31 00:00:00,False,3725072000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
2082651115,ForRent,For Rent,https://photos.zillowstatic.com/fp/44a25b836eedb0f4bc294ebb67bb4e6a-p_e.jpg,True,/apartments/seattle-wa/stephensberg/CgJ6Cx/,FOR_RENT,Apartment for rent,"$1,225/mo",$1.2K,"405 E Olive St APT 4, Seattle, WA 98122",1.0,1.0,575.0,"{'latitude': 47.616188, 'longitude': -122.32644}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2082651115, 'streetAddress': '405 E Olive St APT 4', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.616188, 'longitude': -122.32644, 'price': 1225.0, 'datePriceChanged': 1721372400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 575.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1824, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1225.0, 'priceChange': -170, 'timeOnZillow': 16924064000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,,False,16924064000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
2070247364,ForRent,For Rent,https://photos.zillowstatic.com/fp/f61826eeeb68d9413abe748066bd5436-p_e.jpg,True,/apartments/seattle-wa/the-crest/5XjVDK/,FOR_RENT,Apartment for rent,"$1,150/mo",$1.2K,"1718 Melrose Ave #307, Seattle, WA 98122",2.0,1.0,575.0,"{'latitude': 47.617645, 'longitude': -122.327545}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2070247364, 'streetAddress': '1718 Melrose Ave #307', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.617645, 'longitude': -122.327545, 'price': 1150.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 575.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1744, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1150.0, 'timeOnZillow': 9763692000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 307', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,,False,9763692000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/eada461f38bf86f47228eb40b98e58b4-p_e.jpg,True,"/b/building/47.61461,-122.348114_ll/",FOR_RENT,For Rent,"$2,000+/mo",,"2414 1st Ave, Seattle, WA",,,,"{'latitude': 47.61461, 'longitude': -122.348114}","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,,,,,False,,False,False,True,False,,False,,,100783000,unknown,"['paid', 'zillowRentalManager']",1q3fa0jkyb3tb,1.0,1.0,631.0,,,,47.61461--122.348114,True,False,2.0,,,
,,,https://photos.zillowstatic.com/fp/5fd39b435d9d439e590040b7bc6c6d4b-p_e.jpg,True,/b/450-s-main-st-seattle-wa-9VWTKX/,FOR_RENT,For Rent,"$1,900+/mo",,"450 S Main St, Seattle, WA",,,,"{'latitude': 47.60029, 'longitude': -122.32804}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1397020000,unknown,"['paid', 'zillowRentalManager']",4f4vms0k4w02h,1.0,1.0,558.0,2118679176.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.60029--122.32804,True,False,8.0,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,
,,,https://photos.zillowstatic.com/fp/136069ec49280fbe6ada0ac741bda08c-p_e.jpg,True,/b/the-lofts-seattle-wa-5jGCGr/,FOR_RENT,For Rent,"$3,600+/mo",,"210 3rd Ave S, Seattle, WA",,,,"{'latitude': 47.600456, 'longitude': -122.329895}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,697849000,unknown,"['paid', 'zillowRentalManager']",1pg7d75egdf97,1.0,2.0,1400.0,1050627808.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.600456--122.329895,True,False,2.0,,,
,,,https://photos.zillowstatic.com/fp/780455a91a60a9ef1bcb142d9c2766a8-p_e.jpg,True,/b/1323-boren-ave-seattle-wa-5XjQ7C/,FOR_RENT,For Rent,"$2,099+/mo",,"1323 Boren Ave, Seattle, WA",,,,"{'latitude': 47.61212, 'longitude': -122.328125}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,512313000,unknown,"['paid', 'zillowRentalManager']",10nwb5027mtrb,1.0,1.0,600.0,1001476562.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.61212--122.328125,True,False,2.0,,,
68478220,ForRent,For Rent,https://photos.zillowstatic.com/fp/b5465506736d52832afa0928766c49b7-p_e.jpg,True,/homedetails/1323-Boren-Ave-APT-309-Seattle-WA-98101/68478220_zpid/,FOR_RENT,Apartment for rent,"$1,999/mo",$2.0K,"1323 Boren Ave APT 309, Seattle, WA 98101",1.0,1.0,484.0,"{'latitude': 47.612133, 'longitude': -122.32801}","{'type': 'TIME_ON_INFO', 'text': '28 days ago', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 68478220, 'streetAddress': '1323 Boren Ave APT 309', 'zipcode': '98101', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.612133, 'longitude': -122.32801, 'price': 1999.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 484.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 325200, 'rentZestimate': 1802, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1999.0, 'timeOnZillow': 2501092000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 340000.0, 'unit': 'Apt 309', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,2024-12-27 00:00:00,False,2501092000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/c5ad28aa8ba46c6b4efe1aef0eb686ef-p_e.jpg,True,/b/159-denny-way-seattle-wa-5XjXFb/,FOR_RENT,For Rent,"$2,350+/mo",,"159 Denny Way, Seattle, WA",,,,"{'latitude': 47.618343, 'longitude': -122.353584}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,453097000,unknown,"['paid', 'zillowRentalManager']",3prjcpj6n8ejc,1.0,1.0,663.0,1001491282.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.618343--122.353584,True,False,3.0,,,
,,,https://photos.zillowstatic.com/fp/8edc3efb20c01f78b65ee8e008458a2a-p_e.jpg,True,/b/2415-2nd-ave-%23-744-seattle-wa-5XkRtP/,FOR_RENT,For Rent,"$1,900+/mo",,"2415 2nd Ave, Seattle, WA",,,,"{'latitude': 47.614437, 'longitude': -122.34803}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,2587781000,unknown,"['paid', 'zillowRentalManager']",40egv2ppw2jpx,1.0,1.0,466.0,1001598484.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.614437--122.34803,True,False,5.0,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,
,,,https://photos.zillowstatic.com/fp/b5c5d9b9bec17df3dbcec257f93ae01f-p_e.jpg,True,/b/711-e-denny-way-w-seattle-wa-C3ygtG/,FOR_RENT,For Rent,"$1,945+/mo",,"711 E Denny Way W, Seattle, WA",,,,"{'latitude': 47.618446, 'longitude': -122.32306}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,1393303000,unknown,"['paid', 'zillowRentalManager']",4uuz7h4t0d2vp,1.0,1.0,572.0,2553652897.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.618446--122.32306,True,False,2.0,,,
